session_id,packets_amount,packets_size_all,packets_size_avg,packets_size_dis,avg_time_between,avg_time_dis
286,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
52,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
584,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
551,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
499,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
218,0.0,6.634521525273845e-08,0.0019880715705765453,0.0,0.0,0.0
281,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0005461037597143457,0.0
686,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
445,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
24,0.0001768158992856638,9.334771786060299e-05,0.4165009940357853,0.0,0.2924595673177904,0.05832251657086106
195,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0002940558706154169,0.0
664,3.5363179857132754e-05,2.9191894711204917e-06,0.01391650099403579,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
573,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
